Time,Total length,Event,Subject,Group,Puzzle,StartEnd,SubjAssign
1651.151,3373.84,Mention Hughey Neube's Myspace,11E,11,myspace,,1.0
1662.6529999999998,3373.84,Open admin portal page*,None,11,,,0.0
1716.651,3373.84,Open Hughey Neube's Myspace*,None,11,myspace,,0.0
1720.655,3373.84,Find pictures of Crumpet*,None,11,myspace,,0.0
1924.904,3373.84,Find missing corner of flyer*,None,11,myspace,,0.0
1999.9,3373.84,Find Employee ID photo*,None,11,myspace,,0.0
2194.35,3373.84,Mention association between corner letters and flyer icons,11C,11,flyer,,1.0
2209.354,3373.84,Flyer: Decode E,11A,11,flyer,,1.0
2214.35,3373.84,Flyer: Decode M,11A,11,flyer,,1.0
2231.854,3373.84,Flyer: Decode I,11A,11,flyer,,1.0
2236.355,3373.84,Flyer: Decode D,11A,11,flyer,,1.0
2251.8520000000003,3373.84,Flyer: Decode N,11A,11,flyer,,1.0
2266.85,3373.84,Flyer: Decode second E,11A,11,flyer,,1.0
2276.354,3373.84,Flyer: Decode V,11A,11,flyer,,1.0
2280.855,3373.84,Flyer: Decode P,11A,11,flyer,,1.0
2316.6020000000003,3373.84,Flyer: Decode second I,11A,11,flyer,,1.0
2362.855,3373.84,Flyer: Decode R,11A,11,flyer,,1.0
2363.853,3373.84,Have all of the flyer letters*,None,11,flyer,end,0.0
2363.853,3373.84,Have all of the flyer letters*,None,11,EMPID,start,0.0
2368.6,3373.84,Figure out what EMP ID means,11E,11,EMPID,,1.0
2370.104,3373.84,Mention the spaces between words,11E,11,flyer,,1.0
2391.601,3373.84,Notice Employee ID number,11D,11,myspace,end,1.0
2511.105,3373.84,Figure out what IN REV means,11D,11,EMPID,,1.0
2533.101,3373.84,mention going to firestoneheavy.com/745017,11E,11,EMPID,,1.0
2543.601,3373.84,Bring up purple log in page*,None,11,EMPID,end,0.0
2543.601,3373.84,Bring up purple log in page*,None,11,crumpet,start,0.0
2559.851,3373.84,Figure out username,11D,11,crumpet,,1.0
2560.354,3373.84,Figure out password,11D,11,crumpet,,1.0
2613.351,3373.84,Get to maze game*,None,11,crumpet,end,0.0
2613.351,3373.84,Get to maze game*,None,11,maze,start,0.0
2775.6020000000003,3373.84,Figure out you need to walk to houses,11E,11,maze,,1.0
2981.6009999999997,3373.84,"Find ""1979 Album""",11E,11,maze,,1.0
2984.853,3373.84,"Find ""Toto""",11C,11,maze,,1.0
3018.6020000000003,3373.84,"Find ""Last Word""",11E,11,maze,,1.0
3139.105,3373.84,"Find ""Second Song""",11D,11,maze,,1.0
3188.6009999999997,3373.84,Figure out word is dragon,11E,11,maze,,1.0
3205.3509999999997,3373.84,Input dragon into admin portal*,None,11,maze,end,0.0
3285.8509999999997,3373.84,See congratulations page*,None,11,,,0.0
572.655,3373.84,Figure out yellow position,11B,11,colors,,1.0
864.4,3373.84,Figure out blue position,11D,11,colors,,1.0
2194.35,3373.84,Mention association between corner letters and flyer icons,11E,11,flyer,,1.0
2276.354,3373.84,Flyer: Decode V,11C,11,flyer,,1.0
64.655,4036.16,Screen sharing begins,10E,10,,,1.0
99.406,4036.16,Opening phase 1*,None,10,resist,start,0.0
115.257,4036.16,Open phase 2*,None,10,chase,start,0.0
231.65200000000002,4036.16,Mentioning redwarren.com,10C,10,resist,,1.0
238.155,4036.16,"See ""RESIST""*",None,10,resist,,0.0
252.753,4036.16,Mentioning redwarren.com/resist,None,10,resist,,1.0
257.756,4036.16,Go to redwarren.com/resist*,None,10,resist,end,0.0
306.755,4036.16,Seeing colors website*,None,10,colors,start,0.0
1024.257,4036.16,Figure out purple position,10D,10,colors,,1.0
1066.006,4036.16,Figure out red position,10E,10,colors,,1.0
1098.506,4036.16,Figure out yellow position,10D,10,colors,,1.0
1117.755,4036.16,Figure out green position,10E,10,colors,,1.0
1122.006,4036.16,Figure out blue position,10E,10,colors,,1.0
1128.005,4036.16,Get to color solution page*,None,10,colors,end,0.0
1205.253,4036.16,Mention use the colors to decode phase 2,10D,10,chase,,1.0
1316.506,4036.16,Colors: Decode C,10B,10,chase,,1.0
1317.005,4036.16,Colors: Decode H,10B,10,chase,,1.0
1317.256,4036.16,Colors: Decode A,10B,10,chase,,1.0
1317.505,4036.16,Colors: Decode S,10B,10,chase,,1.0
1318.005,4036.16,Colors: Decode E,10B,10,chase,,1.0
1318.255,4036.16,Figure out the word is CHASE*,None,10,chase,,0.0
1344.505,4036.16,Mention inputting chase into URL,10D,10,chase,,1.0
1361.756,4036.16,Go to redwarren.com/chase*,None,10,chase,end,0.0
1462.755,4036.16,Open phase 3*,None,10,cables,start,0.0
1538.756,4036.16,First bring up the onedrive password box*,None,10,cables,,0.0
1650.751,4036.16,Figure out how to decode DIVERTS,10D,10,cables,,1.0
1720.753,4036.16,Cables: Decode I,10D,10,cables,,1.0
1747.255,4036.16,Cables: Decode R,10B,10,cables,,1.0
1750.755,4036.16,Cables: Decode E,10C,10,cables,,1.0
1769.005,4036.16,Cables: Decode T,10D,10,cables,,1.0
1792.753,4036.16,Cables: Decode D,10D,10,cables,,1.0
1793.005,4036.16,Cables: Decode V,10D,10,cables,,1.0
1793.505,4036.16,Cables: Decode S,10D,10,cables,,1.0
1794.255,4036.16,Fully solved cable password*,None,10,cables,,0.0
1828.755,4036.16,Mention input consume as onedrive password,10E,10,cables,,1.0
1836.5020000000002,4036.16,Input consume as onedrive password*,None,10,cables,end,0.0
1856.255,4036.16,Open flyer*,None,10,flyer,,0.0
1869.255,4036.16,Open phase 4 picture*,None,10,flyer,start,0.0
1964.001,4036.16,Mention firestoneheavy.com,10A,10,flyer,,1.0
2025.755,4036.16,Open firestoneheavy.com*,None,10,myspace,start,0.0
2046.756,4036.16,Find Hughey Neube's name,10A,10,myspace,,1.0
2199.756,4036.16,Mention Hughey Neube's Myspace,10C,10,myspace,,1.0
2319.006,4036.16,Open Hughey Neube's Myspace*,10E,10,myspace,,0.0
2328.937,4036.16,Find pictures of Crumpet*,None,10,myspace,,0.0
2420.936,4036.16,Find missing corner of flyer*,None,10,myspace,,0.0
2635.685,4036.16,Mention association between corner letters and flyer icons,None,10,flyer,,1.0
2729.935,4036.16,Flyer: Decode second I,10D,10,flyer,,1.0
2748.935,4036.16,Flyer: Decode M,10B,10,flyer,,1.0
2760.9359999999997,4036.16,Flyer: Decode P,10E,10,flyer,,1.0
2787.9359999999997,4036.16,Flyer: Decode D,10B,10,flyer,,1.0
2868.935,4036.16,Flyer: Decode R,None,10,flyer,,1.0
2929.935,4036.16,Flyer: Decode I,10B,10,flyer,,1.0
2930.185,4036.16,Flyer: Decode N,10B,10,flyer,,1.0
2930.935,4036.16,Flyer: Decode second E,10B,10,flyer,,1.0
2931.935,4036.16,Flyer: Decode V,10B,10,flyer,,1.0
2967.1859999999997,4036.16,Flyer: Decode E,10D,10,flyer,,1.0
2967.435,4036.16,Have all of the flyer letters*,None,10,flyer,end,0.0
2967.435,4036.16,Have all of the flyer letters*,None,10,EMPID,start,0.0
2985.935,4036.16,Figure out what EMP ID means,None,10,EMPID,,1.0
2986.185,4036.16,Figure out what IN REV means,None,10,EMPID,,1.0
2986.435,4036.16,Mention the spaces between words,None,10,flyer,,1.0
3058.9359999999997,4036.16,Open admin portal page*,None,10,,,0.0
3087.9359999999997,4036.16,Find Employee ID photo*,None,10,myspace,,0.0
3097.435,4036.16,Notice Employee ID number,10D,10,myspace,end,1.0
3133.185,4036.16,mention going to firestoneheavy.com/745017,10E,10,EMPID,,1.0
3135.935,4036.16,Bring up purple log in page*,None,10,EMPID,end,0.0
3135.935,4036.16,Bring up purple log in page*,None,10,crumpet,start,0.0
3164.1859999999997,4036.16,Figure out username,10E,10,crumpet,,1.0
3184.935,4036.16,Figure out password,10B,10,crumpet,,1.0
3213.435,4036.16,Get to maze game*,None,10,crumpet,end,0.0
3213.435,4036.16,Get to maze game*,None,10,maze,start,0.0
3360.4359999999997,4036.16,Figure out you need to walk to houses,10E,10,maze,,1.0
3423.9359999999997,4036.16,"Find ""Second Song""",10E,10,maze,,1.0
3519.9359999999997,4036.16,"Find ""1979 Album""",10D,10,maze,,1.0
3650.435,4036.16,"Find ""Last Word""",10D,10,maze,,1.0
3782.685,4036.16,"Find ""Toto""",10D,10,maze,,1.0
3985.185,4036.16,Figure out word is dragon,10D,10,maze,,1.0
3986.935,4036.16,Input dragon into admin portal*,None,10,maze,end,0.0
4014.9359999999997,4036.16,See congratulations page*,None,10,,,0.0
2729.935,4036.16,Flyer: Decode second I,10E,10,flyer,,1.0
3097.435,4036.16,Notice Employee ID number,10E,10,myspace,end,1.0
35.154,2637.48,Screen sharing begins,27D,27,,,1.0
55.153,2637.48,Opening phase 1*,None,27,resist,start,0.0
81.405,2637.48,Mentioning redwarren.com,27D,27,resist,,1.0
174.15400000000002,2637.48,Open phase 2*,None,27,chase,start,0.0
237.153,2637.48,"See ""RESIST""*",27A,27,resist,,0.0
254.155,2637.48,Mentioning redwarren.com/resist,27A,27,resist,,1.0
258.402,2637.48,Go to redwarren.com/resist*,None,27,resist,end,0.0
316.155,2637.48,Seeing colors website*,None,27,colors,start,0.0
574.905,2637.48,Figure out blue position,27D,27,colors,,1.0
604.654,2637.48,Figure out red position,27D,27,colors,,1.0
615.654,2637.48,Figure out green position,27A,27,colors,,1.0
626.905,2637.48,Figure out yellow position,27E,27,colors,,1.0
638.404,2637.48,Figure out purple position,27D,27,colors,,1.0
638.9019999999999,2637.48,Get to color solution page*,None,27,colors,end,0.0
655.403,2637.48,Mention use the colors to decode phase 2,27D,27,chase,,1.0
672.655,2637.48,Colors: Decode C,27A,27,chase,,1.0
674.405,2637.48,Colors: Decode H,27A,27,chase,,1.0
675.653,2637.48,Colors: Decode A,27A,27,chase,,1.0
677.153,2637.48,Colors: Decode S,27A,27,chase,,1.0
678.1510000000001,2637.48,Colors: Decode E,27A,27,chase,,1.0
678.6510000000001,2637.48,Figure out the word is CHASE*,None,27,chase,,0.0
681.653,2637.48,Mention inputting chase into URL,27D,27,chase,,1.0
686.404,2637.48,Go to redwarren.com/chase*,None,27,chase,end,0.0
790.405,2637.48,Open phase 3*,None,27,cables,start,0.0
836.403,2637.48,First bring up the onedrive password box*,None,27,cables,,0.0
928.405,2637.48,Figure out how to decode DIVERTS,27A,27,cables,,1.0
944.655,2637.48,Cables: Decode D,27E,27,cables,,1.0
965.405,2637.48,Cables: Decode I,27E,27,cables,,1.0
976.905,2637.48,Cables: Decode V,27E,27,cables,,1.0
981.9010000000001,2637.48,Cables: Decode E,27D,27,cables,,1.0
995.1560000000001,2637.48,Cables: Decode T,27E,27,cables,,1.0
997.653,2637.48,Cables: Decode R,27D,27,cables,,1.0
1053.152,2637.48,Cables: Decode S,27A,27,cables,,1.0
1056.403,2637.48,Fully solved cable password*,None,27,cables,,0.0
1059.401,2637.48,Mention input consume as onedrive password,27D,27,cables,,1.0
1066.905,2637.48,Input consume as onedrive password*,None,27,cables,end,0.0
1084.155,2637.48,Open phase 4 picture*,None,27,flyer,start,0.0
1120.405,2637.48,Open flyer*,None,27,flyer,,0.0
1139.653,2637.48,Mention firestoneheavy.com,27E,27,flyer,,1.0
1149.402,2637.48,Open firestoneheavy.com*,None,27,myspace,start,0.0
1151.903,2637.48,Find Hughey Neube's name,27E,27,myspace,,1.0
1167.405,2637.48,Mention Hughey Neube's Myspace,27B,27,myspace,,1.0
1187.151,2637.48,Open Hughey Neube's Myspace*,None,27,myspace,,0.0
1191.905,2637.48,Find pictures of Crumpet*,None,27,myspace,,0.0
1272.254,2637.48,Find missing corner of flyer*,None,27,myspace,,0.0
1280.755,2637.48,Open admin portal page*,None,27,,,0.0
1379.0339999999999,2637.48,Find Employee ID photo*,None,27,myspace,,0.0
1380.785,2637.48,Notice Employee ID number,27E,27,myspace,end,1.0
1913.0120000000002,2637.48,Mention association between corner letters and flyer icons,27E,27,flyer,,1.0
1947.009,2637.48,Flyer: Decode E,27D,27,flyer,,1.0
1952.509,2637.48,Flyer: Decode M,27D,27,flyer,,1.0
1965.076,2637.48,Flyer: Decode P,27D,27,flyer,,1.0
1970.578,2637.48,Flyer: Decode I,27E,27,flyer,,1.0
1975.076,2637.48,Flyer: Decode D,27E,27,flyer,,1.0
1980.5810000000001,2637.48,Flyer: Decode second I,27E,27,flyer,,1.0
1988.08,2637.48,Flyer: Decode N,27E,27,flyer,,1.0
2003.8310000000001,2637.48,Flyer: Decode R,27E,27,flyer,,1.0
2012.578,2637.48,Flyer: Decode second E,27E,27,flyer,,1.0
2020.832,2637.48,Flyer: Decode V,27E,27,flyer,,1.0
2032.899,2637.48,Mention the spaces between words,27D,27,flyer,,1.0
2055.151,2637.48,Have all of the flyer letters*,None,27,flyer,end,0.0
2055.151,2637.48,Have all of the flyer letters*,None,27,EMPID,start,0.0
2061.901,2637.48,Figure out what EMP ID means,27A,27,EMPID,,1.0
2065.401,2637.48,Figure out what IN REV means,27B,27,EMPID,,1.0
2087.6479999999997,2637.48,mention going to firestoneheavy.com/745017,27D,27,EMPID,,1.0
2097.401,2637.48,Bring up purple log in page*,None,27,EMPID,end,0.0
2097.401,2637.48,Bring up purple log in page*,None,27,crumpet,start,0.0
2117.652,2637.48,Figure out username,27D,27,crumpet,,1.0
2123.4,2637.48,Figure out password,27A,27,crumpet,,1.0
2146.4,2637.48,Get to maze game*,None,27,crumpet,end,0.0
2146.4,2637.48,Get to maze game*,None,27,maze,start,0.0
2179.875,2637.48,Figure out you need to walk to houses,27D,27,maze,,1.0
2244.377,2637.48,"Find ""Toto""",27D,27,maze,,1.0
2366.6279999999997,2637.48,"Find ""Second Song""",27D,27,maze,,1.0
2471.379,2637.48,"Find ""Last Word""",27A,27,maze,,1.0
2474.125,2637.48,"Find ""1979 Album""",27E,27,maze,,1.0
2540.631,2637.48,Figure out word is dragon,27B,27,maze,,1.0
2550.379,2637.48,Input dragon into admin portal*,None,27,maze,end,0.0
2580.388,2637.48,See congratulations page*,None,27,,,0.0
928.405,2637.48,Figure out how to decode DIVERTS,27E,27,cables,,1.0
1952.509,2637.48,Flyer: Decode M,27E,27,flyer,,1.0
98.633,1702.68,Screen sharing begins,16B,16,,,1.0
129.194,1702.68,Mentioning redwarren.com,16D,16,resist,,1.0
133.137,1702.68,Opening phase 1*,None,16,resist,start,0.0
137.194,1702.68,"See ""RESIST""*",None,16,resist,,0.0
148.194,1702.68,Mentioning redwarren.com/resist,16E,16,resist,,1.0
154.947,1702.68,Go to redwarren.com/resist*,None,16,resist,end,0.0
210.342,1702.68,Seeing colors website*,None,16,colors,start,0.0
292.096,1702.68,Figure out green position,16D,16,colors,,1.0
315.594,1702.68,Figure out yellow position,16B,16,colors,,1.0
374.345,1702.68,Figure out blue position,16E,16,colors,,1.0
404.844,1702.68,Figure out red position,16A,16,colors,,1.0
406.593,1702.68,Figure out purple position,16A,16,colors,,1.0
407.344,1702.68,Get to color solution page*,None,16,colors,end,0.0
418.846,1702.68,Open phase 2*,None,16,chase,start,0.0
510.848,1702.68,Mention use the colors to decode phase 2,16A,16,chase,,1.0
511.844,1702.68,Colors: Decode C,16A,16,chase,,1.0
512.3430000000001,1702.68,Colors: Decode H,16A,16,chase,,1.0
514.095,1702.68,Colors: Decode A,16A,16,chase,,1.0
514.344,1702.68,Colors: Decode S,16A,16,chase,,1.0
514.845,1702.68,Colors: Decode E,16A,16,chase,,1.0
515.3480000000001,1702.68,Figure out the word is CHASE*,None,16,chase,,0.0
521.097,1702.68,Mention inputting chase into URL,16D,16,chase,,1.0
524.846,1702.68,Go to redwarren.com/chase*,None,16,chase,end,0.0
608.515,1702.68,Open phase 3*,None,16,cables,start,0.0
614.015,1702.68,First bring up the onedrive password box*,None,16,cables,,0.0
643.765,1702.68,Figure out how to decode DIVERTS,16D,16,cables,,1.0
665.263,1702.68,Cables: Decode D,16E,16,cables,,1.0
668.015,1702.68,Cables: Decode T,16A,16,cables,,1.0
678.7660000000001,1702.68,Cables: Decode S,16E,16,cables,,1.0
686.013,1702.68,Cables: Decode E,16C,16,cables,,1.0
693.5160000000001,1702.68,Cables: Decode V,16A,16,cables,,1.0
699.5169999999999,1702.68,Cables: Decode R,16C,16,cables,,1.0
707.2669999999999,1702.68,Mention input consume as onedrive password,16A,16,cables,,1.0
714.0169999999999,1702.68,Input consume as onedrive password*,None,16,cables,end,0.0
714.5160000000001,1702.68,Cables: Decode I,16A,16,cables,,1.0
715.0169999999999,1702.68,Fully solved cable password*,None,16,cables,,0.0
731.2660000000001,1702.68,Open phase 4 picture*,None,16,flyer,start,0.0
764.5239999999999,1702.68,Open flyer*,None,16,flyer,,0.0
784.7669999999999,1702.68,Open firestoneheavy.com*,None,16,myspace,start,0.0
791.018,1702.68,Mention firestoneheavy.com,16E,16,flyer,,1.0
803.2639999999999,1702.68,Find Hughey Neube's name,16B,16,myspace,,1.0
818.265,1702.68,Open admin portal page*,None,16,,,0.0
837.7639999999999,1702.68,Mention Hughey Neube's Myspace,16A,16,myspace,,1.0
840.765,1702.68,Open Hughey Neube's Myspace*,None,16,myspace,,0.0
852.7669999999999,1702.68,Find pictures of Crumpet*,None,16,myspace,,0.0
889.6460000000001,1702.68,Find missing corner of flyer*,None,16,myspace,,0.0
953.997,1702.68,Find Employee ID photo*,None,16,myspace,,0.0
958.495,1702.68,Notice Employee ID number,16C,16,myspace,end,1.0
1120.482,1702.68,Mention association between corner letters and flyer icons,16E,16,flyer,,1.0
1126.235,1702.68,Flyer: Decode E,16C,16,flyer,,1.0
1131.483,1702.68,Flyer: Decode M,16E,16,flyer,,1.0
1141.983,1702.68,Flyer: Decode P,16C,16,flyer,,1.0
1148.486,1702.68,Flyer: Decode I,16A,16,flyer,,1.0
1176.236,1702.68,Flyer: Decode D,16A,16,flyer,,1.0
1192.235,1702.68,Flyer: Decode second I,16A,16,flyer,,1.0
1192.733,1702.68,Flyer: Decode N,16A,16,flyer,,1.0
1197.235,1702.68,Mention the spaces between words,16E,16,flyer,,1.0
1199.236,1702.68,Figure out what EMP ID means,16E,16,EMPID,,1.0
1202.987,1702.68,Flyer: Decode R,16A,16,flyer,,1.0
1214.484,1702.68,Flyer: Decode second E,16A,16,flyer,,1.0
1214.737,1702.68,Flyer: Decode V,16A,16,flyer,,1.0
1216.935,1702.68,Have all of the flyer letters*,None,16,flyer,end,0.0
1216.935,1702.68,Have all of the flyer letters*,None,16,EMPID,start,0.0
1248.985,1702.68,Figure out what IN REV means,16A,16,EMPID,,1.0
1259.524,1702.68,mention going to firestoneheavy.com/745017,16A,16,EMPID,,1.0
1277.287,1702.68,Bring up purple log in page*,None,16,EMPID,end,0.0
1277.287,1702.68,Bring up purple log in page*,None,16,crumpet,start,0.0
1290.038,1702.68,Figure out password,16B,16,crumpet,,1.0
1293.4460000000001,1702.68,Figure out username,16C,16,crumpet,,1.0
1306.194,1702.68,Get to maze game*,None,16,crumpet,end,0.0
1306.194,1702.68,Get to maze game*,None,16,maze,start,0.0
1333.445,1702.68,Figure out you need to walk to houses,16B,16,maze,,1.0
1449.444,1702.68,"Find ""1979 Album""",16B,16,maze,,1.0
1482.4479999999999,1702.68,"Find ""Second Song""",16A,16,maze,,1.0
1495.481,1702.68,"Find ""Last Word""",16E,16,maze,,1.0
1549.236,1702.68,"Find ""Toto""",16A,16,maze,,1.0
1632.695,1702.68,Figure out word is dragon,16E,16,maze,,1.0
1639.4460000000001,1702.68,Input dragon into admin portal*,None,16,maze,end,0.0
1673.376,1702.68,See congratulations page*,None,16,,,0.0
7.904,2154.8,Opening phase 1*,None,36,resist,start,0.0
47.651,2154.8,Open phase 2*,None,36,chase,start,0.0
94.441,2154.8,Mentioning redwarren.com,36B,36,resist,,1.0
104.19200000000001,2154.8,"See ""RESIST""*",None,36,resist,,0.0
113.441,2154.8,Mentioning redwarren.com/resist,None,36,resist,,1.0
115.441,2154.8,Go to redwarren.com/resist*,None,36,resist,end,0.0
272.442,2154.8,Seeing colors website*,None,36,colors,start,0.0
517.195,2154.8,Figure out green position,36B,36,colors,,1.0
539.195,2154.8,Figure out blue position,36A,36,colors,,1.0
571.0930000000001,2154.8,Figure out yellow position,36C,36,colors,,1.0
571.5930000000001,2154.8,Figure out red position,36C,36,colors,,1.0
572.091,2154.8,Figure out purple position,36C,36,colors,,1.0
573.5930000000001,2154.8,Get to color solution page*,None,36,colors,end,0.0
580.841,2154.8,Mention use the colors to decode phase 2,36B,36,chase,,1.0
619.094,2154.8,Colors: Decode C,36C,36,chase,,1.0
619.5930000000001,2154.8,Figure out the word is CHASE*,None,36,chase,,0.0
620.342,2154.8,Colors: Decode H,36C,36,chase,,1.0
620.8430000000001,2154.8,Colors: Decode A,36C,36,chase,,1.0
621.3430000000001,2154.8,Colors: Decode S,36C,36,chase,,1.0
622.092,2154.8,Colors: Decode E,36C,36,chase,,1.0
636.595,2154.8,Mention inputting chase into URL,36C,36,chase,,1.0
661.0930000000001,2154.8,Go to redwarren.com/chase*,None,36,chase,end,0.0
783.8430000000001,2154.8,Open phase 3*,None,36,cables,start,0.0
835.3439999999999,2154.8,Figure out how to decode DIVERTS,36A,36,cables,,1.0
873.845,2154.8,Cables: Decode D,36C,36,cables,,1.0
879.3430000000001,2154.8,Cables: Decode I,36A,36,cables,,1.0
884.345,2154.8,Cables: Decode V,36D,36,cables,,1.0
893.3430000000001,2154.8,Cables: Decode E,36B,36,cables,,1.0
893.8430000000001,2154.8,Cables: Decode S,36B,36,cables,,1.0
907.592,2154.8,Cables: Decode T,36B,36,cables,,1.0
910.345,2154.8,Cables: Decode R,36A,36,cables,,1.0
914.841,2154.8,Fully solved cable password*,None,36,cables,,0.0
918.34,2154.8,First bring up the onedrive password box*,None,36,cables,,0.0
919.84,2154.8,Mention input consume as onedrive password,36A,36,cables,,1.0
934.34,2154.8,Input consume as onedrive password*,None,36,cables,end,0.0
952.0939999999999,2154.8,Open phase 4 picture*,None,36,flyer,start,0.0
976.595,2154.8,Open flyer*,None,36,flyer,,0.0
989.095,2154.8,Mention firestoneheavy.com,36A,36,flyer,,1.0
1011.0939999999999,2154.8,Open firestoneheavy.com*,None,36,myspace,start,0.0
1027.345,2154.8,Find Hughey Neube's name,36C,36,myspace,,1.0
1049.345,2154.8,Mention Hughey Neube's Myspace,36B,36,myspace,,1.0
1064.595,2154.8,Open Hughey Neube's Myspace*,None,36,myspace,,0.0
1093.5919999999999,2154.8,Find pictures of Crumpet*,None,36,myspace,,0.0
1131.345,2154.8,Find missing corner of flyer*,None,36,myspace,,0.0
1148.345,2154.8,Mention association between corner letters and flyer icons,36C,36,flyer,,1.0
1229.8410000000001,2154.8,Flyer: Decode E,36C,36,flyer,,1.0
1235.09,2154.8,Flyer: Decode M,36C,36,flyer,,1.0
1240.595,2154.8,Flyer: Decode P,36C,36,flyer,,1.0
1246.343,2154.8,Flyer: Decode I,36C,36,flyer,,1.0
1259.5919999999999,2154.8,Flyer: Decode D,36C,36,flyer,,1.0
1269.345,2154.8,Flyer: Decode R,36B,36,flyer,,1.0
1269.595,2154.8,Flyer: Decode V,36B,36,flyer,,1.0
1320.8410000000001,2154.8,Flyer: Decode second I,36B,36,flyer,,1.0
1321.0910000000001,2154.8,Flyer: Decode N,36B,36,flyer,,1.0
1329.3429999999998,2154.8,Flyer: Decode second E,36B,36,flyer,,1.0
1333.84,2154.8,Mention the spaces between words,None,36,flyer,,1.0
1346.345,2154.8,Have all of the flyer letters*,None,36,flyer,end,0.0
1346.345,2154.8,Have all of the flyer letters*,None,36,EMPID,start,0.0
1347.8410000000001,2154.8,Figure out what EMP ID means,36D,36,EMPID,,1.0
1351.595,2154.8,Figure out what IN REV means,36A,36,EMPID,,1.0
1363.3410000000001,2154.8,mention going to firestoneheavy.com/745017,36C,36,EMPID,,1.0
1374.094,2154.8,Find Employee ID photo*,None,36,myspace,,0.0
1380.595,2154.8,Notice Employee ID number,36A,36,myspace,end,1.0
1390.0929999999998,2154.8,Open admin portal page*,None,36,,,0.0
1433.094,2154.8,Bring up purple log in page*,None,36,EMPID,end,0.0
1433.094,2154.8,Bring up purple log in page*,None,36,crumpet,start,0.0
1451.595,2154.8,Figure out password,36B,36,crumpet,,1.0
1584.092,2154.8,Figure out username,36B,36,crumpet,,1.0
1619.0910000000001,2154.8,Get to maze game*,None,36,crumpet,end,0.0
1619.0910000000001,2154.8,Get to maze game*,None,36,maze,start,0.0
1767.592,2154.8,Figure out you need to walk to houses,36C,36,maze,,1.0
1785.3410000000001,2154.8,"Find ""Toto""",36B,36,maze,,1.0
1829.094,2154.8,"Find ""Last Word""",36C,36,maze,,1.0
1887.094,2154.8,"Find ""1979 Album""",36B,36,maze,,1.0
1900.095,2154.8,"Find ""Second Song""",36D,36,maze,,1.0
1926.595,2154.8,Figure out word is dragon,36A,36,maze,,1.0
2081.091,2154.8,Input dragon into admin portal*,None,36,maze,end,0.0
2115.594,2154.8,See congratulations page*,None,36,,,0.0
517.195,2154.8,Figure out green position,36D,36,colors,,1.0
539.195,2154.8,Figure out blue position,36C,36,colors,,1.0
539.195,2154.8,Figure out blue position,36D,36,colors,,1.0
919.84,2154.8,Mention input consume as onedrive password,36C,36,cables,,1.0
1320.8410000000001,2154.8,Flyer: Decode second I,36C,36,flyer,,1.0
1351.595,2154.8,Figure out what IN REV means,36C,36,EMPID,,1.0
1380.595,2154.8,Notice Employee ID number,36C,36,myspace,end,1.0
1926.595,2154.8,Figure out word is dragon,36B,36,maze,,1.0
48.651,2928.16,Screen sharing begins,31C,31,,,1.0
70.653,2928.16,Opening phase 1*,None,31,resist,start,0.0
86.902,2928.16,Mentioning redwarren.com,31C,31,resist,,1.0
124.90100000000001,2928.16,Open phase 2*,None,31,chase,start,0.0
198.155,2928.16,"See ""RESIST""*",None,31,resist,,0.0
200.405,2928.16,Mentioning redwarren.com/resist,31E,31,resist,,1.0
207.15,2928.16,Go to redwarren.com/resist*,None,31,resist,end,0.0
273.155,2928.16,Seeing colors website*,None,31,colors,start,0.0
378.87300000000005,2928.16,Mention use the colors to decode phase 2,31C,31,chase,,1.0
758.875,2928.16,Get to color solution page*,None,31,colors,end,0.0
759.3739999999999,2928.16,Figure out blue position,31C,31,colors,,1.0
759.625,2928.16,Figure out green position,31C,31,colors,,1.0
759.8710000000001,2928.16,Figure out yellow position,31C,31,colors,,1.0
760.12,2928.16,Figure out red position,31C,31,colors,,1.0
761.373,2928.16,Figure out purple position,31C,31,colors,,1.0
858.875,2928.16,Colors: Decode C,31D,31,chase,,1.0
859.372,2928.16,Colors: Decode H,31D,31,chase,,1.0
859.6239999999999,2928.16,Colors: Decode A,31D,31,chase,,1.0
860.1210000000001,2928.16,Colors: Decode S,31D,31,chase,,1.0
860.123,2928.16,Figure out the word is CHASE*,None,31,chase,,0.0
862.122,2928.16,Colors: Decode E,31D,31,chase,,1.0
867.1239999999999,2928.16,Mention inputting chase into URL,31C,31,chase,,1.0
871.3710000000001,2928.16,Go to redwarren.com/chase*,None,31,chase,end,0.0
966.375,2928.16,Open phase 3*,None,31,cables,start,0.0
986.625,2928.16,First bring up the onedrive password box*,None,31,cables,,0.0
999.875,2928.16,Figure out how to decode DIVERTS,31D,31,cables,,1.0
1016.8710000000001,2928.16,Cables: Decode D,31D,31,cables,,1.0
1038.624,2928.16,Cables: Decode V,31C,31,cables,,1.0
1047.37,2928.16,Cables: Decode I,31E,31,cables,,1.0
1059.875,2928.16,Cables: Decode R,31D,31,cables,,1.0
1075.621,2928.16,Cables: Decode E,31B,31,cables,,1.0
1083.623,2928.16,Cables: Decode T,31C,31,cables,,1.0
1083.625,2928.16,Fully solved cable password*,None,31,cables,,0.0
1084.875,2928.16,Cables: Decode S,31C,31,cables,,1.0
1086.874,2928.16,Mention input consume as onedrive password,31C,31,cables,,1.0
1087.371,2928.16,Input consume as onedrive password*,None,31,cables,end,0.0
